"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"ST","2026-05-10","87.9","-2.93","5.7","Williams, Gavin",668904,668909,,"swinging_strike",,,,,12,,"R","R","R","CLE","MIN","S",,,1,1,2026,"0.7","0.73",0.9176115273987302,3.1564230478049513,,,686797,0,5,"Top",,,,,,,7.795700518463436,-127.81022458492777,-1.3511782282454656,5.885897843907341,28.043739339301453,-24.162158008704704,3.205085302,1.617519685,,,,"88.3",2122,"6.7",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.75",,,,,,,,37,3,"Sweeper",1,2,2,1,2,1,2,1,"Standard","Standard",67,"-0.017","-0.058","66.3","8.4","0.245095728",,"0.058",,-1,1,0.327,0.673,26,27,27,27,2,1,5,1,7,2,"2.24","-0.7","-0.7","26.6",19.207325107545337,-14.937448572445742,20.735638678360182,46.74401557127706,35.94258556392733
"ST","2026-05-10","88.6","-2.66","5.78","Williams, Gavin",668904,668909,,"swinging_strike",,,,,12,,"R","R","R","CLE","MIN","S",,,1,0,2026,"0.53","0.33",1.3997350517853646,2.500209999195823,,,686797,0,5,"Top",,,,,,,8.765780659102605,-128.77880984273506,-2.448762630337743,4.03445640937318,26.621110677442925,-28.14727770774396,3.205085302,1.617519685,,,,"89.5",2182,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.6",,,,,,,,37,2,"Sweeper",1,2,2,1,2,1,2,1,"Standard","Standard",64,"0.007","-0.057","68.6","8.2","0.685163856",,"0.057",,-1,1,0.32,0.6799999999999999,26,27,27,27,2,1,5,1,7,2,"2.58","-0.53","-0.53","30.1",18.288255974214096,-8.127189946931296,21.305270303191328,51.617047765344,37.55112274018566
"CU","2026-05-10","81.8","-2.71","6.09","Williams, Gavin",668904,668909,,"blocked_ball",,,,,14,,"R","R","R","CLE","MIN","B",,,0,0,2026,"1.1","-1.23",1.7980276214440047,0.6398977040709672,,,686797,0,5,"Top",,,,,,,7.94023122162518,-118.72529938399003,-2.8087956424876843,8.222067744682954,28.89421514469871,-43.167719648064875,3.205085302,1.617519685,,,,"81.6",2449,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.57",,,,,,,,37,1,"Curveball",1,2,2,1,2,1,2,1,"Standard","Standard",34,"-0.005","0.039",,,,,"-0.039",,-1,1,0.325,0.675,26,27,27,27,2,1,5,1,7,2,"4.73","-1.1","-1.1","39.3",,,,,
"SI","2026-05-10","95.9","-2.72","5.77","Williams, Gavin",686797,668909,"single","hit_into_play",,,,,5,"Brooks Lee singles on a ground ball to center fielder Steven Kwan. Kody Clemens scores.","R","L","R","CLE","MIN","X",8,"ground_ball",0,0,2026,"-1.41","0.81",-0.19865809957947578,2.2915302265182804,,665019,,0,5,"Top",136.8,137.98,,,,,9.905608917312378,-139.18913611635642,-5.247063356269499,-20.619731246363322,32.73280965401569,-20.558478583946297,3.208595801,1.619291339,33,"100.9",-2,"96.5",1960,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.61",0.335,0.302,"0.9",1,1,0,2,36,1,"Sinker",1,1,1,1,2,1,2,1,"Standard","Standard",234,"-0.094","0.498","67.3","6.2",,0.379,"-0.498","100.9",0,0,0.419,0.581,26,25,27,25,2,1,5,1,7,2,"1.69","1.41","-1.41","29.7",-0.5388215512654114,7.939214588633865,31.64219898878421,38.599753272048986,23.42681912097091
"FC","2026-05-10","90.5","-2.93","5.85","Williams, Gavin",665019,668909,"double","hit_into_play",,,,,5,"Kody Clemens doubles (6) on a sharp line drive to right fielder Chase DeLauter.","R","L","R","CLE","MIN","X",9,"line_drive",1,1,2026,"-0.23","0.63",0.15694290493416463,2.398171962804087,,,,0,5,"Top",171.7,62.32,,,,,8.18758553213024,-131.53411328519067,-3.8149791548980705,-4.542364453516494,29.363696881033203,-24.284196852416233,3.211228675,1.620620079,356,"104.9",21,"91.1",2287,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.64",0.72,1.077,"1.25",1,1,1,6,35,3,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",208,"-0.082","0.74","70.6","6.9",,1.864,"-0.74","104.9",0,0,0.501,0.499,26,30,27,30,2,1,5,1,7,2,"2.18","0.23","-0.23","31.7",9.042351424729382,-5.288648485293407,31.84458674638484,31.785673236579964,34.73241857972256
"FF","2026-05-10","94.9","-2.64","6.18","Williams, Gavin",665019,668909,,"ball",,,,,11,,"R","L","R","CLE","MIN","B",,,0,1,2026,"-0.82","1.37",-1.0316245048113326,4.088887874698628,,,,0,5,"Top",,,,,,,6.075647835457573,-138.11810589743624,-2.7610919273228425,-11.810383629854886,31.839452816819666,-14.312107560098092,3.211228675,1.620620079,,,,"95.6",2264,"6.8",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.73",,,,,,,,35,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",222,"-0.003","0.03",,,,,"-0.03",,0,0,0.504,0.496,26,30,27,30,2,1,5,1,7,2,"1.17","0.82","-0.82","36.8",,,,,
"FF","2026-05-10","95","-2.78","6.13","Williams, Gavin",665019,668909,,"foul",,,,,11,,"R","L","R","CLE","MIN","S",,,0,0,2026,"-1.06","1.31",-0.9718384967176124,3.3673267649478325,,,,0,5,"Top",,,,,,,7.157872581889645,-138.16074570887287,-4.417520068328978,-15.11756430580661,30.903763910710936,-14.591819400679253,3.211228675,1.620620079,174,"80.7",14,"96.1",2280,"7",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.53",,,,,,,,35,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",221,"0.004","-0.043","68.2","6.5",,,"0.043","88.0",0,0,0.5,0.5,26,30,27,30,2,1,5,1,7,2,"1.22","1.06","-1.06","36.2",5.391311618047998,21.162381078641417,19.80131099953158,45.49880867284757,19.592730799571473
"SI","2026-05-10","96.5","-2.82","5.7","Williams, Gavin",807712,668909,"grounded_into_double_play","hit_into_play",,,,,11,"Luke Keaschall grounds into a double play, third baseman Daniel Schneemann to second baseman Travis Bazzana to first baseman Kyle Manzardo. Austin Martin out at 2nd. Luke Keaschall out at 1st.","R","R","R","CLE","MIN","X",5,"ground_ball",1,1,2026,"-1.35","0.78",-0.8731323008666767,2.6432596612256027,680777,,668885,1,4,"Top",102.86,171.01,,,,,8.334225477660762,-140.1592418043619,-4.146268528715581,-19.76785222525877,33.491419353369984,-21.12271261620539,3.213861549,1.621948819,7,"63.7",-20,"97.3",2051,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.55",0.058,0.052,"0",1,0,0,2,30,3,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",236,"0.137","-0.27","68.3","5.7",,0.064,"0.27","88.0",0,0,0.423,0.577,26,23,27,24,2,1,5,1,7,2,"1.69","1.35","1.35","26.3",-3.916113540659368,8.998122476005815,37.432159284071034,23.725988066251826,26.842576861295598
"FF","2026-05-10","95.7","-2.62","6.08","Williams, Gavin",807712,668909,,"foul",,,,,11,,"R","R","R","CLE","MIN","S",,,1,0,2026,"-1.22","1.18",-0.7453991985180335,3.4255098321885833,680777,,668885,1,4,"Top",,,,,,,7.751193997309879,-139.0884961432479,-3.8986465090093545,-17.545849142066736,32.54858204947388,-16.200072481164977,3.213861549,1.621948819,16,"67.5",-11,"96.5",2269,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.59",,,,,,,,30,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",220,"0.008","-0.065",,,,,"0.065","88.0",0,0,0.415,0.585,26,23,27,24,2,1,5,1,7,2,"1.32","1.22","1.22","33.2",,,,,
"ST","2026-05-10","87","-2.87","5.77","Williams, Gavin",807712,668909,,"ball",,,,,14,,"R","R","R","CLE","MIN","B",,,0,0,2026,"0.43","0.17",0.8994819753998264,1.2340797151858318,680777,,668885,1,4,"Top",,,,,,,8.111798168477883,-126.58364528867563,-4.920122394469347,3.194294440272428,23.60307200672596,-29.56714416446418,3.213861549,1.621948819,,,,"88.3",2109,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.59",,,,,,,,30,1,"Sweeper",1,1,1,1,1,1,1,1,"Standard","Standard",64,"-0.004","0.028",,,,,"-0.028",,0,0,0.419,0.581,26,23,27,24,2,1,5,1,7,2,"2.82","-0.43","-0.43","26.6",,,,,
"ST","2026-05-10","88.8","-2.89","5.76","Williams, Gavin",668885,668909,"single","hit_into_play",,,,,12,"Austin Martin singles on a line drive to right fielder Chase DeLauter. Ryan Jeffers to 3rd.","R","R","R","CLE","MIN","X",9,"line_drive",2,2,2026,"0.85","-0.08",1.0779217617652612,2.6917842684040547,,680777,,1,4,"Top",163.98,114.99,,,,,7.856075595838493,-129.07008741968616,-1.040547920667769,7.792239373024769,28.015664396129697,-33.108937232510655,3.12960958,1.579429134,203,"80.1",18,"89.5",2077,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.6",0.997,0.931,"0.9",1,1,0,4,29,5,"Sweeper",1,1,1,1,1,1,1,1,"Standard","Strategic",60,"-0.063","0.605","57.6","6.2",,1.124,"-0.605","88.0",0,0,0.482,0.518,26,27,27,27,2,1,5,1,7,2,"2.99","-0.85","-0.85","29.7",-2.796907381821315,4.4837234827494745,32.12501999213135,47.390224374563275,22.043157192715054
"CU","2026-05-10","82.2","-2.64","6.1","Williams, Gavin",668885,668909,,"foul",,,,,8,,"R","R","R","CLE","MIN","S",,,2,1,2026,"0.91","-1.17",0.12103479653364957,1.6401504314337005,,680777,,1,4,"Top",,,,,,,4.408787818769757,-119.52127924191383,-0.8873301346083583,7.578148301224884,26.987150031994517,-43.272113512062425,3.12960958,1.579429134,3,"59.6",-28,"82.3",2519,"6.8",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.7",,,,,,,,29,4,"Curveball",1,1,1,1,1,1,1,1,"Standard","Strategic",35,"0.008","-0.079","73.3","7.4",,,"0.079","88.0",0,0,0.474,0.526,26,27,27,27,2,1,5,1,7,2,"4.59","-0.91","-0.91","38.1",25.228793191913788,-15.938961021281132,38.541323228468116,34.47958785394617,43.718666918194714
"CU","2026-05-10","82.9","-2.56","6.13","Williams, Gavin",668885,668909,,"ball",,,,,14,,"R","R","R","CLE","MIN","B",,,1,1,2026,"0.86","-1.3",1.0341473983220806,1.0388256000608402,,680777,,1,4,"Top",,,,,,,6.416902879525244,-120.38929909815789,-2.107820038153892,6.676461216970322,29.090184078538048,-44.319105042609564,3.12960958,1.579429134,,,,"82.5",2488,"6.7",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.79",,,,,,,,29,3,"Curveball",1,1,1,1,1,1,1,1,"Standard","Strategic",27,"-0.004","0.035",,,,,"-0.035",,0,0,0.478,0.522,26,27,27,27,2,1,5,1,7,2,"4.7","-0.86","-0.86","37.5",,,,,
"ST","2026-05-10","87.5","-2.82","5.84","Williams, Gavin",668885,668909,,"swinging_strike_blocked",,,,,14,,"R","R","R","CLE","MIN","S",,,1,0,2026,"0.76","0.1",1.252972938003624,0.6762935925426823,,680777,,1,4,"Top",,,,,,,8.170087134501047,-127.0756937169785,-6.251689757918048,6.426762238160329,27.865851805319615,-29.894906017505246,3.12960958,1.579429134,,,,"88",2198,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.65",,,,,,,,29,2,"Sweeper",1,1,1,1,1,1,1,1,"Standard","Strategic",60,"0.004","-0.05","69.9","8.3","20.2166568",,"0.05",,0,0,0.474,0.526,26,27,27,27,2,1,5,1,7,2,"2.9","-0.76","-0.76","30.0",39.75856710425513,-40.07046038281027,41.6531787583053,45.87028830928726,59.30674048561131
"ST","2026-05-10","86.5","-2.72","5.81","Williams, Gavin",668885,668909,,"ball",,,,,1,,"R","R","R","CLE","MIN","B",,,0,0,2026,"0.73","0.51",-0.7623288559637578,2.720308441667864,,680777,,1,4,"Top",,,,,,,3.1127735591754995,-125.9497320941488,-1.9737091114715495,7.027020912666741,27.91096857724521,-26.58824568904075,3.12960958,1.579429134,,,,"86.9",2239,"6.7",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.78",,,,,,,,29,1,"Sweeper",1,1,1,1,1,1,1,1,"Standard","Strategic",76,"-0.002","0.04",,,,,"-0.04",,0,0,0.476,0.524,26,27,27,27,2,1,5,1,7,2,"2.56","-0.73","-0.73","28.6",,,,,
"CU","2026-05-10","81.4","-2.86","6.06","Williams, Gavin",605137,668909,"strikeout","swinging_strike",,,,,4,"Josh Bell strikes out swinging.","R","L","R","CLE","MIN","S",2,,1,2,2026,"1.19","-1.03",-0.5898950171617139,2.775064351268335,,680777,,0,4,"Top",,,,,,,2.7203282425941264,-118.38423097129805,1.5843404207794063,10.461993635788247,26.07985370061156,-42.30146389269091,3.334973753,1.683070866,,,,"81.7",2517,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.61",,0,"0",1,0,0,,28,6,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",44,"0.035","-0.269","74.7","8.6","1.70042532",,"0.269",,0,0,0.441,0.5589999999999999,26,33,27,34,2,1,5,1,7,2,"4.51","-1.19","1.19","33.8",12.199849029918,-17.586676939198558,24.307073758933225,45.11709468463799,32.32495622146005
"FF","2026-05-10","96.7","-2.72","5.99","Williams, Gavin",605137,668909,,"ball",,,,,12,,"R","L","R","CLE","MIN","B",,,0,2,2026,"-0.74","1.11",0.44446900709140047,4.583158429004625,,680777,,0,4,"Top",,,,,,,10.14208842877421,-140.52842966057318,-0.6241371201225152,-12.044559364376152,31.235651185597998,-17.52592241209065,3.334973753,1.683070866,,,,"97.9",2384,"7",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.53",,,,,,,,28,5,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",217,"-0.005","0.024",,,,,"-0.024",,0,0,0.446,0.554,26,33,27,34,2,1,5,1,7,2,"1.33","0.74","-0.74","34.2",,,,,
"FF","2026-05-10","96.4","-2.79","6.01","Williams, Gavin",605137,668909,,"foul",,,,,11,,"R","L","R","CLE","MIN","S",,,0,2,2026,"-1.27","1.2",-0.7213090418708099,4.034662412675157,,680777,,0,4,"Top",,,,,,,8.45586887527753,-140.0636988622616,-2.240730249800661,-18.699582030392744,34.27181832301732,-16.13421694285278,3.334973753,1.683070866,218,"81",20,"97",2286,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.61",,,,,,,,28,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",225,"0","0","65.8","6.7",,,"0","88.0",0,0,0.446,0.554,26,33,27,34,2,1,5,1,7,2,"1.28","1.27","-1.27","30.2",4.777595000360329,34.043022633733926,20.08741267802264,45.703359137804966,7.661597263817113
"CU","2026-05-10","81","-2.76","6.19","Williams, Gavin",605137,668909,,"foul",,,,,5,,"R","L","R","CLE","MIN","S",,,0,2,2026,"0.87","-1.17",-0.1444615816415934,2.2308311696138796,,680777,,0,4,"Top",,,,,,,4.074534613604634,-117.72339740809386,0.48224104895212916,7.001047506383675,27.594603464829977,-43.23469525033631,3.334973753,1.683070866,4,"76.5",-34,"80.3",2419,"6.4",824440,672275,700932,683953,682177,677587,682657,680757,800050,"54.08",,,,,,,,28,3,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",35,"0","0","77.6","8.3",,,"0","88.0",0,0,0.446,0.554,26,33,27,34,2,1,5,1,7,2,"4.72","-0.87","0.87","36.4",13.948802513504042,-8.966081531888996,31.521763608434803,38.88434695699003,32.16171998727283
"FF","2026-05-10","95.9","-2.64","6.26","Williams, Gavin",605137,668909,,"foul",,,,,2,,"R","L","R","CLE","MIN","S",,,0,1,2026,"-1.04","1.41",0.24508959882350467,3.3882541435199336,,680777,,0,4,"Top",,,,,,,10.00356072326307,-139.00120677871874,-4.9235544290849145,-15.972994165123957,38.40904649682569,-13.067852956641364,3.334973753,1.683070866,197,"83",59,"95.8",2326,"7",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.51",,,,,,,,28,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",223,"0.013","-0.065","70.6","7.0",,,"0.065","88.0",0,0,0.433,0.567,26,33,27,34,2,1,5,1,7,2,"1.14","1.04","-1.04","35.3",10.558429028434809,14.946332915382765,24.411840708397303,34.31810896124195,15.21688972711722
"FF","2026-05-10","93.8","-2.75","6.24","Williams, Gavin",605137,668909,,"swinging_strike",,,,,1,,"R","L","R","CLE","MIN","S",,,0,0,2026,"-1.1","1.4",-0.3345460769551869,3.139251346651079,,680777,,0,4,"Top",,,,,,,8.750678559993228,-136.14726104462625,-5.134649366230344,-15.80490494251356,36.270019239734076,-13.92925937743258,3.334973753,1.683070866,,,,"93.9",2240,"7",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.54",,,,,,,,28,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",217,"0.007","-0.035","74.3","7.8","0.1",,"0.035",,0,0,0.426,0.5740000000000001,26,33,27,34,2,1,5,1,7,2,"1.25","1.1","-1.1","36.3",8.298439265949021,2.407713912917992,30.792487782764688,40.55306022175752,18.881437009931076
"SI","2026-05-10","94.4","-2.67","6.09","Williams, Gavin",680777,668909,"double","hit_into_play",,,,,3,"Ryan Jeffers doubles (6) on a ground ball to left fielder Angel Martínez.","R","R","R","CLE","MIN","X",7,"ground_ball",0,0,2026,"-1.41","0.91",0.38687280147071834,3.0953001153759985,,,,0,4,"Top",101.51,93.25,,,,,11.136125172371889,-136.84257020984438,-3.8663597630247306,-20.35520529893489,33.81076470454871,-20.08337418404185,3.284949147,1.657824803,143,"107.8",7,"94.5",2017,"6.8",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.67",0.686,0.673,"1.25",1,1,1,4,27,1,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",233,"-0.074","0.727","75.2","6.8",,0.825,"-0.727","107.8",0,0,0.5,0.5,26,29,27,29,2,1,5,2,7,2,"1.69","1.41","1.41","33.1",7.692404117303503,1.8225235407498674,21.20954853022963,37.50921321963715,29.917813566171546
"CU","2026-05-10","82.5","-2.99","5.94","Williams, Gavin",663616,668909,"field_out","hit_into_play",,,,,5,"Trevor Larnach grounds out, second baseman Travis Bazzana to first baseman Kyle Manzardo.","R","L","R","CLE","MIN","X",4,"ground_ball",0,0,2026,"1.09","-1.12",0.0925064889884335,2.558331256547003,,686797,,2,3,"Top",149.45,142.57,,,,,4.797174166696663,-119.99015714953215,1.3209826296275136,9.449802266607353,25.116147032590522,-43.40507298754037,3.323564633,1.677312992,85,"102.7",4,"82.8",2412,"6.7",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.77",0.571,0.531,"0",1,0,0,4,19,1,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",43,"0.034","-0.277","70.3","6.7",,0.646,"0.277","102.7",-1,1,0.403,0.597,26,29,27,29,2,1,5,1,7,2,"4.49","-1.09","1.09","32.1",5.75209007053597,-2.4887732221558236,34.573278904188875,33.87721497449189,32.17546834178492
"SI","2026-05-10","97","-2.77","5.9","Williams, Gavin",621439,668909,"field_out","hit_into_play",,,,,2,"Byron Buxton pops out to third baseman Daniel Schneemann in foul territory.","R","R","R","CLE","MIN","X",5,"popup",2,2,2026,"-1.24","0.99",-0.2610078913422209,3.0728100123733744,,686797,,1,3,"Top",98.62,198.84,,,,,9.588446166757745,-140.8841563564626,-4.09281456587061,-18.72472590464685,35.199422403182844,-18.205578763944843,3.257742782,1.644094488,89,"97.5",70,"97.5",2134,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.61",0.011,0.013,"0",1,0,0,3,18,5,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",234,"0.029","-0.225","77.5","8.5",,0.016,"0.225","97.5",-1,1,0.374,0.626,26,32,27,33,2,1,5,1,7,2,"1.46","1.24","1.24","31.6",23.45804114069727,-19.87216471181068,33.65389047165257,31.9499346773672,32.02357508359057
"FF","2026-05-10","97.2","-2.74","5.81","Williams, Gavin",621439,668909,,"ball",,,,,12,,"R","R","R","CLE","MIN","B",,,1,2,2026,"-0.87","1.05",1.0908753482441877,3.780713577352655,,686797,,1,3,"Top",,,,,,,12.323582333166785,-140.9929009671503,-2.1177197920752686,-14.599152294609123,34.51260980082547,-17.973181257247774,3.257742782,1.644094488,,,,"98",2271,"7.1",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.4",,,,,,,,18,4,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",223,"-0.005","0.034",,,,,"-0.034",,-1,1,0.379,0.621,26,32,27,33,2,1,5,1,7,2,"1.4","0.87","0.87","32.7",,,,,
"FF","2026-05-10","97.5","-2.71","5.81","Williams, Gavin",621439,668909,,"swinging_strike",,,,,12,,"R","R","R","CLE","MIN","S",,,1,1,2026,"-0.83","1.31",0.4261062427387886,4.053906630088626,,686797,,1,3,"Top",,,,,,,10.391437681193965,-141.45091877962273,-2.02488842715907,-13.72789022890596,37.22685685788486,-14.479067339154328,3.257742782,1.644094488,,,,"97.9",2292,"7.1",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.45",,,,,,,,18,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",223,"0.008","-0.077","71.5","6.6","2.559608568",,"0.077",,-1,1,0.371,0.629,26,32,27,33,2,1,5,1,7,2,"1.13","0.83","0.83","31.1",8.267936886772613,17.28478133462352,23.10287582259161,39.92453651797264,13.114135278277047
"SI","2026-05-10","97.4","-2.76","5.8","Williams, Gavin",621439,668909,,"foul",,,,,11,,"R","R","R","CLE","MIN","S",,,1,0,2026,"-1.31","0.69",-0.30340869637606493,3.709602703651025,,686797,,1,3,"Top",,,,,,,9.668823204168376,-141.50733953323484,-1.5437940134522288,-19.764049781193442,32.16766088421796,-22.737870178887267,3.257742782,1.644094488,254,"79.1",29,"98.3",1969,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.6",,,,,,,,18,2,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",232,"0.004","-0.05","80.2","6.9",,,"0.05","88.0",-1,1,0.367,0.633,26,32,27,33,2,1,5,1,7,2,"1.72","1.31","1.31","30.5",13.680856163298207,6.197671179008814,27.03765535429509,31.914498891758523,19.789512200906174
"ST","2026-05-10","87","-2.98","5.76","Williams, Gavin",621439,668909,,"ball",,,,,11,,"R","R","R","CLE","MIN","B",,,0,0,2026,"0.86","0.6",-0.5010596465191451,4.467808911412121,,686797,,1,3,"Top",,,,,,,4.1126787419510045,-126.66030771436425,1.9608387749797702,8.439159095987115,24.739373598607312,-26.24509241533639,3.257742782,1.644094488,,,,"88",2140,"6.8",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.74",,,,,,,,18,1,"Sweeper",0,1,1,0,1,0,1,0,"Standard","Standard",63,"-0.002","0.04",,,,,"-0.04",,-1,1,0.369,0.631,26,32,27,33,2,1,5,1,7,2,"2.39","-0.86","-0.86","29.1",,,,,
"CU","2026-05-10","83.2","-2.75","6.05","Williams, Gavin",668904,668909,"strikeout","foul_tip",,,,,7,"Royce Lewis strikes out on a foul tip.","R","R","R","CLE","MIN","S",2,,1,2,2026,"0.6","-1.11",-0.5068696783526776,1.8402348905021153,,686797,,0,3,"Top",,,,,,,3.9116740295098076,-120.97952836990112,-0.5891276932462225,4.914436087720231,28.023195275725588,-43.05435447841046,3.205085302,1.617519685,,,,"83.3",2361,"6.8",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.66",,0,"0",1,0,0,,17,4,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",43,"0.028","-0.269","75.1","8.3",,,"0.269",,-1,1,0.341,0.659,26,27,27,27,1,0,5,1,7,2,"4.46","-0.6","-0.6","38.1",17.58687208068607,-34.87021142284427,27.506311056997895,30.431434982917242,49.13935466251796
"SI","2026-05-10","96.9","-2.75","5.85","Williams, Gavin",668904,668909,,"called_strike",,,,,9,,"R","R","R","CLE","MIN","S",,,1,1,2026,"-1.3","0.72",0.4186016676275577,1.9891878873551392,,686797,,0,3,"Top",,,,,,,11.4797265711874,-140.5429483604987,-6.2527840346877746,-19.778886642772324,30.950453634369342,-21.308712571054045,3.205085302,1.617519685,,,,"97.9",2056,"7",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.53",,,,,,,,17,3,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",231,"0.01","-0.049",,,,,"0.049",,-1,1,0.331,0.669,26,27,27,27,1,0,5,1,7,2,"1.72","1.3","1.3","31.0",,,,,
"ST","2026-05-10","88.3","-2.75","5.68","Williams, Gavin",668904,668909,,"ball",,,,,14,,"R","R","R","CLE","MIN","B",,,0,1,2026,"0.77","-0.29",2.2875429348846885,-0.19804463519287108,665019,,686797,0,3,"Top",,,,,,,10.536509367629101,-127.99738579868745,-7.236855244747147,5.915019071052666,29.988437668769713,-33.824887703855616,3.205085302,1.617519685,,,,"88.4",2286,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.6",,,,,,,,17,2,"Sweeper",0,0,0,0,1,0,1,0,"Strategic","Standard",66,"-0.045","0.014",,,,,"-0.014",,0,0,0.376,0.624,26,27,27,27,1,0,5,1,7,2,"3.27","-0.77","-0.77","27.2",,,,,
"SI","2026-05-10","96","-2.71","5.89","Williams, Gavin",668904,668909,,"called_strike",,,,,6,,"R","R","R","CLE","MIN","S",,,0,0,2026,"-1.28","1.04",0.4670019126801608,2.6468076688048594,665019,,686797,0,3,"Top",,,,,,,11.337683610497885,-139.26779111483071,-5.15043161524152,-19.28632507878735,33.89422411347229,-17.62201769432034,3.205085302,1.617519685,,,,"96.4",1973,"6.9",824440,672275,700932,683953,682177,677587,682657,680757,800050,"53.61",,,,,,,,17,1,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",234,"0.009","-0.039",,,,,"0.039",,0,0,0.367,0.633,26,27,27,27,1,0,5,1,7,2,"1.47","1.28","1.28","29.2",,,,,
